skillId;skillName;skillDescription
1564;Ballade de rétablissement;Chant. For 10 seconds, the next time each party member within earshot takes damage, that party member gains 15...63...75 Health.
1565;Choeur de rétablissement;Chant. For 10 seconds, the next time each ally within earshot uses a shout or chant, that ally is healed for 30...78...90 Health.
1566;Aria de rétablissement;Chant. For 10 seconds, the next time each party member within earshot uses a spell, that party member gains 30...78...90 Health.
1567;Chanson de concentration;Chant. For 10 seconds, the next skill used by each ally within earshot cannot be interrupted.
1568;Hymne de direction;Elite Chant. For 10 seconds, the next attack skill used by each party member within earshot cannot be blocked.
1569;Choeur énergisant;Chant. For 10 seconds, the next Shout or Chant used by each ally within earshot costs 3...6...7 less Energy.
1570;Chanson de purification;Elite Chant. For 20 seconds, the next 1...3...3 skill[s] used by each ally within earshot remove 1 condition from that ally.
1571;Aria de leveur de maléfice;Chant. For 10 seconds, the next time each ally within earshot casts a spell, that ally loses 1 hex.
1572;"Préparez-vous !";Shout. For 5...13...15 seconds, the next time target other ally would be knocked down, all nearby foes take 15...63...75 damage instead.
1573;Crainte;Skill.  If this skill hits a knocked-down foe, that foe becomes Dazed for 5...13...15 seconds. Awe has half the normal range.
1574;Harmonie persistante;Echo. For 10...30...35 seconds, chants and shouts last 50% longer on target non-spirit ally.
1575;Finale enflammé;Echo. For 10...30...35 seconds, whenever a chant or shout ends on target non-spirit ally, all foes adjacent to that ally are set on Fire for 1...6...7 second[s].
1576;Refrain brûlant;Echo. For 20 seconds, if target non-spirit ally hits a foe with more Health than that ally, that foe is set on Fire [sic] for 1...3...3 second[s]. This echo is reapplied every time a chant or shout ends on that ally.
1577;Finale de rétablissement;Echo. For 10...30...35 seconds, whenever a chant or shout ends on target non-spirit ally, that ally is healed for 15...63...75 Health.
1578;Refrain de réparation;Echo. For 15 seconds, target non-spirit ally has +2...3...3 Health regeneration. This echo is reapplied every time a chant or shout ends on that ally.
1579;Finale purifiant;Echo. For 10...30...35 seconds, target non-spirit ally loses 1 condition whenever a chant or shout ends on that ally.
1580;Refrain du Bladeturn;Echo. For 20 seconds, target non-spirit ally has a 5...17...20% chance to block incoming attacks. This echo is reapplied every time a chant or shout ends on that ally.
1581;Sceau rayonnant;Signet. If target foe is Burning, you gain 5...13...15 Energy.
1583;Zèle du meneur;Skill. For each nearby ally, you gain 2 Energy (maximum 8...11...12 Energy).
1584;Confort du meneur;Skill. You gain 30...66...75 Health. For each ally within earshot, you also gain +10...18...20 Health (maximum 140 Health).
1585;Sceau de synergie;Signet. Target other ally is healed for 40...88...100 Health. If you are not under the effects of an enchantment, you are also healed for 40...88...100 Health.
1586;Protection angélique;Skill. For 10 seconds, any time target other ally takes more than 250...130...100 damage per second, that ally is healed for any damage over that amount.
1587;Lien angélique;Elite Skill. For 10 seconds, the next time an ally within earshot would take fatal damage, that damage is negated and that ally is healed for 20...164...200 Health. Angelic Bond ends on all other allies.
1588;Sceau cautère;Elite Signet. All party members lose all conditions. You are set on Fire [sic]  for 1 second for each condition removed in this way.
1589;"Tenez bon !";Shout. For 5...17...20 seconds, all party members within earshot receive +24 armor when not moving.
1590;"Ouvrez le chemin !";Shout. Target ally moves 25% faster for 1...4...5 seconds for each ally within earshot (maximum of 20 seconds).
1591;"Faites vite !";Shout. For 5...17...20 seconds, target other ally moves 33% faster.  This skill ends if that ally successfully hits with an attack.
1592;"Nous reviendrons !";Shout. All party members in earshot are resurrected with 25...45...50% Health and 5...17...20% Energy.
1593;"N'abandonnez jamais !";Shout. All allies within earshot and below 75% Health gain 1...8...10 Energy.
1594;"A l'aide !";Shout. You gain 15...75...90 Health. For 1...8...10 seconds, other allies' spells targeting you cast 50% faster.
1595;"Repliez-vous !";Shout. For 4...9...10 seconds, all allies within earshot gain 5...13...15 Health per second while moving and move 33% faster.  "Fall Back!" ends on an ally affected by this shout when that ally successfully hits with an attack.
1596;"Attention !";Elite Shout. For 4...9...10 seconds, all allies within earshot move 33% faster, and gain 5...13...15 Health while moving.
1597;"Ils sont enflammés !";Shout. For 10 seconds, party members within earshot take 5...29...35% less damage from foes suffering from Burning.
1598;"Ne vous rendez jamais !";Shout. For 15 seconds, all party members within earshot and below 75% Health gain +1...4...5 Health regeneration.
1599;"C'est juste une petite blessure";Elite Shout. Target other ally loses all conditions. If a condition was removed in this way, that ally moves 25% faster for 1...8...10 second[s].
1600;Javelot perforant;Spear Attack. If this attack hits, your target begins Bleeding for 5...17...20 seconds.
1601;Attaque vicieuse;Spear Attack. If this attack hits, you deal +5...17...20 damage. If you land a critical hit with this attack, target foe suffers from a Deep Wound for 5...13...15 seconds.
1602;Frappe stupéfiante;Elite Spear Attack. If this attack hits, you deal +5...25...30 damage. If it hits a foe suffering from a condition, that foe is also Dazed for 4...9...10 seconds.
1603;Javelot impitoyable;Spear Attack. If this attack hits a foe with less than 50% Health, that foe suffers from a Deep Wound for 5...17...20 seconds.
1604;Lancer d'interruption;Spear Attack. If this attack hits a foe suffering from a condition, that foe is interrupted.
1605;Lancer sauvage;Spear Attack. If this attack hits, it deals +5...17...20 damage, and any stance being used by your target ends. This attack cannot be blocked. All of your non-spear attack skills are disabled for 3 seconds.
1633;Coup malicieux;Melee Attack. If this attack hits a foe suffering from a condition, you deal +10...26...30 damage and this attack results in a critical hit.
1634;Assaut dévastateur;Elite Dual Attack. Must follow an off-hand attack. If it hits, you deal 5...41...50 damage and target foe loses one enchantment. This attack cannot be blocked.
1635;Attaque du crâne doré;Elite Off-Hand Attack. If you are under the effects of an enchantment and this attack hits, target foe is Dazed 1...4...5 seconds.
1636;Attaque de l'araignée noire;Off-Hand Attack. Must strike a hexed foe. If it hits, this attack strikes for +5...17...20 damage and target foe is Poisoned for 5...17...20 seconds.
1637;Coup du renard doré;Lead Attack. If this attack hits, target foe takes +10...26...30 damage. If you are under the effects of an Enchantment, this attack cannot be blocked.
1638;Hâte mortelle;Enchantment Spell. For 10...30...35 seconds, half-ranged spells cast 5...41...50% faster and recharge 5...41...50% faster.
1639;Remède de l'Assassin;Enchantment Spell. For 30 seconds, the next 1...8...10 attack skills you use remove one condition.
1640;Promesse du renard;Elite Enchantment Spell. For 5...17...20 seconds, your dagger attacks cannot be blocked. This enchantment ends the next time you fail to hit.
1641;Neutralité simulée;Enchantment Spell. For 4...9...10 seconds, you have +7 Health regeneration and +80 armor. This enchantment ends if you successfully hit with an attack or use a skill.
1642;Chausse-trappes cachées;Elite Hex Spell. Your non-Assassin skills are disabled for 10 seconds. For 1...8...10 seconds, target foe moves 50% slower. When this hex ends that foe is Crippled for 1...12...15 seconds.
1643;Enchantements d'assauts;Elite Skill. Must follow a dual attack. Target foe loses all enchantments.
1644;Effondrement du gaspilleur;Elite Skill. Shadow Step to target foe. If target foe is not using a skill, that foe is knocked down. All of your non-dagger attack skills are disabled for 10 seconds.
1645;Enchantements levés;Touch Skill.  If target touched foe is knocked down, that foe loses one enchantment.
1646;Présage mortel;Hex Spell.  For 5...29...35 seconds, the next time damage would drop target foe's Health below 50%, you inflict a Deep Wound for 5...17...20 seconds and Shadow Step to that foe. This spell has half the normal range.
1647;Sceau de choc toxique;Signet. If target foe is suffering from Poison, that foe takes 10...82...100 damage.
1648;Sceau de l'aube;Signet. For each hex on target foe, that foe loses one enchantment.
1649;Méthode de l'Assassin;Elite Stance. For the next 20 seconds while wielding daggers, you attack 5...17...20% faster and have a +5...29...35% chance to land a critical hit.
1650;Marche de l'ombre;Stance. Shadow Step to target foe. For 15 seconds nothing happens. Your attack skills are disabled for 1 second, and your stances and enchantments are disabled for 10 seconds. When this stance ends, you return to your original location.
1651;Retraite de la mort;Spell. Shadow Step to target ally. If you have less Health than that ally, you gain 40...112...130 Health.
1652;Prison d'ombre;Elite Hex Spell. Shadow Step to target foe. For 1...6...7 seconds, that foe moves 66% slower.
1653;Echange;Spell.  You and target summoned creature Shadow Step to each other's location.
1654;Mêlée de l'ombre;Elite Enchantment Spell. Shadow Step to target other ally. When you stop maintaining this Enchantment, you return to your original location.
1655;Prix de l'orgueil;Hex Spell. For 5...17...20 seconds, the next time target foe uses an elite skill, that foe loses 1...6...7 Energy.
1656;Air de Désenchantement;Elite Hex Spell. Remove one enchantment from target foe and all nearby foes. For 5...17...20 seconds, enchantments expire 150...270...300% faster on those foes.
1657;Sceau de Maladresse;Signet. If target foe is attacking, that foe and all adjacent foes are interrupted and take 15...51...60 damage. Any foes using attack skills are knocked down.
1658;Posture symbolique;Stance. For 5...17...20 seconds, the next signet you activate recharges 20...68...80% faster.
1659;Frisson toxique;Elite Spell. Target foe is struck for 15...63...75 cold damage. If that foe is under the effects of a hex or enchantment, that foe becomes Poisoned for 10...22...25 seconds.
1660;Puits du silence;Well Spell. Exploit target corpse to create a Well of Silence for 10...26...30 seconds. Foes within the well cannot use shouts or chants and suffer -1...3...4 Health degeneration.
1661;Pierre fluorescente;Spell. Send a projectile that strikes for 5...41...50 earth damage if it hits. If this spell hits a weakened [sic] foe, you gain 5 Energy plus 1 Energy for every 2 ranks of Energy Storage.
